Id,SalePrice
1461,119448.32378192707
1462,159948.46776853132
1463,187481.43006675757
1464,196504.83455902373
1465,193079.58385670342
1466,172584.49016394524
1467,178501.8196427974
1468,162189.7619068777
1469,182684.62790815864
1470,122706.76243116613
1471,197329.09688839974
1472,94791.45345180803
1473,94792.70343928381
1474,146015.7981078647
1475,112548.18796154797
1476,383778.8435651406
1477,248155.80781846656
1478,282639.496506658
1479,284790.9502538133
1480,502422.7880060811
1481,317785.71430719894
1482,206595.86552119371
1483,179213.61446201903
1484,164635.42563992608
1485,183838.3757805504
1486,196622.54940917512
1487,341897.486197956
1488,228907.42868847834
1489,198391.34269463952
1490,235870.62926513102
1491,193870.5719129821
1492,92337.10245139434
1493,178434.05746755458
1494,292081.4793686585
1495,285607.8588698467
1496,239901.72611879534
1497,180546.04647915513
1498,165738.56423532392
1499,159425.76811090836
1500,155448.18203232504
1501,177084.4849121375
1502,142920.24260636454
1503,290173.71235421934
1504,239108.81282616095
1505,226523.81753400076
1506,186764.42310502118
1507,255203.71468705146
1508,196457.38707085646
1509,159581.41089395699
1510,144888.76516984028
1511,151765.69565774492
1512,173153.1210635401
1513,143815.55492936802
1514,160121.7104589985
1515,199351.41481581435
1516,150839.7221199962
1517,162803.393754116
1518,130199.2071569846
1519,218644.1124165946
1520,131344.73435146152
1521,135428.50933433074
1522,171723.72691863615
1523,112318.89765797132
1524,125552.55425369086
1525,122020.40700577688
1526,110314.37930871671
1527,103287.65839017933
1528,133386.21537706288
1529,149547.24247942603
1530,173152.06849904393
1531,105925.22073987425
1532,95722.7564976716
1533,147953.49518526642
1534,124361.16355447326
1535,151422.53202617925
1536,107166.24808822104
1537,60451.78869997499
1538,147074.65972088982
1539,193524.67502139896
1540,94652.82876341249
1541,141184.5308935275
1542,141953.42477821227
1543,197181.0873087262
1544,81733.03671467211
1545,109511.74392031223
1546,133050.19257772737
1547,135674.09168443386
1548,137034.89173369258
1549,114794.57852885993
1550,137114.9664812019
1551,108981.14645148176
1552,138602.56922726083
1553,153275.42965187697
1554,112163.46272562633
1555,164408.76110587912
1556,83994.50568885024
1557,109053.3665826549
1558,98355.55576282529
1559,71089.69571024702
1560,132676.21905782758
1561,132266.96596322197
1562,129162.96181500147
1563,120287.04853484608
1564,162885.14254518776
1565,145583.39327137065
1566,235685.11443539165
1567,74300.56226829406
1568,235426.40920604952
1569,136238.11369951564
1570,133545.72401122117
1571,119819.29223527989
1572,146656.164715416
1573,245538.22948568643
1574,116416.66686049332
1575,222424.65576095774
1576,246606.7393022513
1577,187772.2245818338
1578,142805.40110359376
1579,147487.11283180368
1580,193382.4124934019
1581,151979.08871880514
1582,124126.21963143363
1583,308852.2877998059
1584,224123.4071021775
1585,139719.72237823982
1586,68601.55926518429
1587,98094.28757472767
1588,149842.0152574587
1589,101277.03074985232
1590,134833.25518258967
1591,94562.0583604676
1592,121060.98529307375
1593,124864.1220301608
1594,133425.59814419295
1595,107735.76073429945
1596,232003.66904846957
1597,191571.53463585608
1598,215953.00268276135
1599,164145.26218598185
1600,163471.27246116812
1601,65415.24452979435
1602,112315.04958287676
1603,81462.92449965086
1604,261545.8169538079
1605,238077.68438319094
1606,168996.78694649154
1607,166358.51713106586
1608,218213.03227458015
1609,185315.86208716352
1610,150373.11284655493
1611,138896.61126327602
1612,169728.5059990822
1613,167064.05326478544
1614,122755.84824097576
1615,88604.96616576696
1616,74356.55621814461
1617,91896.02077085663
1618,125485.19170404541
1619,140424.53832432014
1620,152464.4970274931
1621,139369.20586410788
1622,140010.55024335635
1623,259528.44135330146
1624,214860.38781474275
1625,117549.04499240055
1626,164494.33534128664
1627,194249.63990960747
1628,272668.89448437793
1629,177683.17342404102
1630,367560.5852196732
1631,221221.39289809493
1632,238915.66190338673
1633,168499.58145571285
1634,186953.31890780694
1635,176403.12872798266
1636,153022.62287474095
1637,202247.114824419
1638,181044.62285676016
1639,184691.609896675
1640,258684.5735473302
1641,178596.34436119866
1642,235914.20738776904
1643,217424.7094062091
1644,230804.268043822
1645,201916.1683689036
1646,158829.28997218795
1647,157166.28800780952
1648,131450.72449541982
1649,139623.93370963927
1650,112535.43565192673
1651,121969.12092444161
1652,96115.20402948277
1653,98094.01812781913
1654,145472.31308251127
1655,138343.4521408912
1656,141574.93486601452
1657,147646.13840854415
1658,143116.82666309457
1659,118038.79720514968
1660,156264.81458336586
1661,465621.9354279439
1662,399035.89479722164
1663,392101.54547105136
1664,493693.9118981163
1665,311179.8916022952
1666,327236.9346568202
1667,386036.7831217599
1668,348669.86109673907
1669,297060.1305157577
1670,354065.82780892967
1671,262599.6482386774
1672,444698.70540020533
1673,289351.1213630098
1674,240160.70148593
1675,196321.90124132772
1676,196364.02634883515
1677,223729.23821015714
1678,472888.1971499856
1679,389458.36037679383
1680,347147.3717627045
1681,248370.06735706876
1682,303699.71636859805
1683,182790.1059077724
1684,172188.3680774698
1685,172155.89431408903
1686,167804.81292317456
1687,168474.8467304067
1688,192301.25315386945
1689,193870.83466137145
1690,193948.35766837012
1691,181567.20731023612
1692,261942.7050243442
1693,166126.92325008725
1694,181408.1344600522
1695,162429.68179116945
1696,271697.1148864243
1697,167392.67662544284
1698,363143.50688573415
1699,321565.7193959943
1700,254497.09705489373
1701,269130.9291339421
1702,246351.90467008698
1703,246114.9372846532
1704,278370.6795763462
1705,232198.60286544167
1706,436541.0388190512
1707,216727.1410388465
1708,207574.3311997889
1709,269813.0249059985
1710,218735.0082227139
1711,268905.2484187183
1712,262028.68553906877
1713,277375.20094174036
1714,223259.6340361963
1715,204455.60801708495
1716,184156.87121798494
1717,170081.43332105622
1718,133350.30418875022
1719,199817.89859493647
1720,237165.98728913337
1721,165446.4574349345
1722,125471.73339622571
1723,154856.19764837093
1724,209233.08012648427
1725,239638.7554242418
1726,186104.46740290962
1727,159624.523845082
1728,175515.38696698306
1729,168791.17263937287
1730,155519.05382454512
1731,121203.91869681724
1732,127500.94825937034
1733,117094.70937805437
1734,122134.33294011287
1735,127922.27757651484
1736,111821.49703268555
1737,286146.95855476824
1738,237618.14029983286
1739,267830.7308384931
1740,225661.99701273203
1741,194693.69399160292
1742,174735.1023368746
1743,175399.88123280488
1744,307478.3922024554
1745,222020.30921562013
1746,175373.8302646754
1747,212560.98669690551
1748,227366.22421959243
1749,148776.48943667667
1750,126419.83043882609
1751,244214.83901341277
1752,118672.58348072495
1753,149950.30140539884
1754,185568.24916334095
1755,168344.70625353814
1756,126856.77384216744
1757,122278.18821073534
1758,142669.81943670916
1759,160105.7550093007
1760,166839.5532538327
1761,145306.52112485553
1762,181331.08087148154
1763,175865.12257513683
1764,113413.75122667573
1765,165223.42209866882
1766,182920.17933131568
1767,223933.20824498677
1768,143863.9060102169
1769,171388.12293073715
1770,147822.47721048532
1771,122839.3926669331
1772,134857.33653961282
1773,126356.46587122924
1774,139597.64636025156
1775,137716.33393844735
1776,123896.0753074433
1777,115357.12069160413
1778,138744.81322826643
1779,117890.08437721655
1780,173154.91466796157
1781,129483.76722752537
1782,86607.12233414609
1783,142737.38471021262
1784,104857.52130851452
1785,123844.14430429769
1786,132765.4974189415
1787,163897.87264470098
1788,56927.625831291305
1789,95832.05050175934
1790,76687.336967455
1791,180918.1154836504
1792,161854.55417359967
1793,126099.97807761942
1794,151201.0648850462
1795,133966.44144570013
1796,118740.54100890875
1797,114194.59164197504
1798,122942.73225347968
1799,109346.27353699412
1800,132628.80405848968
1801,129560.4715395192
1802,127597.54733964692
1803,146030.87450912935
1804,142831.1919383439
1805,134956.08103054264
1806,122487.89547449276
1807,129215.03908100566
1808,119082.53352815892
1809,121542.1911833363
1810,141283.95237887587
1811,100012.10546869856
1812,98427.8723304572
1813,123872.1448532899
1814,98224.73588713714
1815,52774.78295303419
1816,99828.56838082027
1817,110366.79783389144
1818,148334.50374170527
1819,121692.3090744045
1820,55019.16801655791
1821,111956.00003912963
1822,149169.22446294568
1823,45088.65710276719
