Id,SalePrice
1461,119448.32738981936
1462,159948.2207517866
1463,187481.49324542066
1464,196504.89210767337
1465,193079.53250464195
1466,172584.4461030249
1467,178501.75474419043
1468,162189.82312335513
1469,182684.61354086574
1470,122706.75224175416
1471,197329.18780328555
1472,94791.42253901246
1473,94792.65340865713
1474,146015.83712730662
1475,112548.24270432457
1476,383779.0175363737
1477,248155.93674035178
1478,282639.5486229479
1479,284791.1513145749
1480,502423.04615977744
1481,317785.7749061301
1482,206595.85699380343
1483,179213.56698132257
1484,164635.4271709811
1485,183838.3966388278
1486,196622.56269243514
1487,341897.2667433104
1488,228907.54899870668
1489,198391.45214516422
1490,235870.61565289958
1491,193870.5937416291
1492,92337.07237361072
1493,178434.2014837203
1494,292081.48884147743
1495,285607.89884614333
1496,239901.71762546693
1497,180546.04629391528
1498,165738.51974586485
1499,159425.83928960076
1500,155448.18996952515
1501,177084.41576691682
1502,142920.31740615578
1503,290173.8173287274
1504,239108.8455600193
1505,226523.8135939504
1506,186764.3903245834
1507,255203.7583321122
1508,196457.38396391302
1509,159581.388585052
1510,144888.71501797714
1511,151765.6062192504
1512,173153.13664454798
1513,143815.54092862268
1514,160121.50034993983
1515,199351.43998864817
1516,150839.66123609454
1517,162803.24814725106
1518,130199.19937567913
1519,218644.09903400787
1520,131344.72915588846
1521,135428.48727049204
1522,171723.61971371004
1523,112318.91813941802
1524,125552.49403938421
1525,122020.38923828838
1526,110314.36275389008
1527,103287.62806495005
1528,133386.29452545493
1529,149547.15893274863
1530,173152.13217588223
1531,105925.19508871944
1532,95722.80916040656
1533,147953.41320833884
1534,124361.16512981235
1535,151422.59945386552
1536,107166.26816911435
1537,60451.863749713164
1538,147074.69542953197
1539,193524.6697225547
1540,94652.75974812206
1541,141184.43807079588
1542,141953.37497907394
1543,197181.17587981655
1544,81732.98837507972
1545,109511.75183245173
1546,133050.1334068697
1547,135674.13911747455
1548,137034.8732728366
1549,114794.51623762443
1550,137114.9433443094
1551,108981.14140282577
1552,138602.46616907034
1553,153275.31689814854
1554,112163.48156287128
1555,164408.71561151053
1556,83994.48487123667
1557,109053.26764839067
1558,98355.51448579809
1559,71089.70033715223
1560,132676.18373378762
1561,132267.01493424817
1562,129162.9346204772
1563,120287.06838467895
1564,162885.20264181338
1565,145583.4473397648
1566,235685.12073328302
1567,74300.52668551636
1568,235426.23744219943
1569,136238.22223585064
1570,133545.75017359733
1571,119819.26648383596
1572,146656.17560256147
1573,245538.39742351635
1574,116416.6881432698
1575,222424.82092386918
1576,246606.75702033177
1577,187772.39257920967
1578,142805.36187943126
1579,147487.1092525856
1580,193382.4262795951
1581,151979.03502500316
1582,124126.23062917718
1583,308852.52302821144
1584,224123.43725022915
1585,139719.69733386813
1586,68601.55294246708
1587,98094.21231103798
1588,149842.063317291
1589,101277.01973728031
1590,134833.27744354782
1591,94562.03936926978
1592,121061.00189387267
1593,124864.10259290808
1594,133425.63672334113
1595,107735.72675690608
1596,232003.8147409847
1597,191571.44847221486
1598,215952.89851289423
1599,164145.20185056675
1600,163471.20737863335
1601,65415.19994410391
1602,112314.98741323387
1603,81462.95807240497
1604,261545.80859404162
1605,238077.70574105947
1606,168996.8128063243
1607,166358.56882927293
1608,218213.08585457652
1609,185315.99358620725
1610,150373.20980248027
1611,138896.65379221074
1612,169728.5994069987
1613,167064.14453291555
1614,122755.90358312879
